"juri_nombre","departamento_nombre","sexo_nombre","juri_codigo","departamento_codigo","sexo_codigo","ano","poblacion"
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2014",17330
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2015",17356
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2016",17382
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2017",17407
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2018",17433
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2019",17458
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2020",17483
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2021",17507
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2022",17532
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2023",17556
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2024",17580
"Buenos Aires","Adolfo Alsina","Ambos sexos","06","007","0","2025",17603
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2010",12168
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2011",12142
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2012",12116
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2013",12091
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2014",12065
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2015",12040
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2016",12016
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2017",11992
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2018",11968
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2019",11944
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2020",11922
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2021",11899
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2022",11877
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2023",11855
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2024",11832
"Buenos Aires","Adolfo Gonzales Chaves","Ambos sexos","06","014","0","2025",11811
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2010",10746
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2011",10773
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2012",10799
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2013",10824
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2014",10850
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2015",10875
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2016",10900
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2017",10924
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2018",10948
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2019",10972
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2020",10995
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2021",11018
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2022",11041
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2023",11064
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2024",11085
"Buenos Aires","Alberti","Ambos sexos","06","021","0","2025",11107
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2010",29252
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2011",29473
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2012",29690
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2013",29905
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2014",30117
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2015",30326
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2016",30532
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2017",30735
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2018",30936
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2019",31133
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2020",31328
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2021",31520
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2022",31709
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2023",31895
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2024",32078
"Buenos Aires","Arrecifes","Ambos sexos","06","077","0","2025",32259
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2010",20505
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2011",20588
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2012",20671
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2013",20752
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2014",20832
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2015",20911
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2016",20990
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2017",21067
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2018",21143
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2019",21218
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2020",21291
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2021",21364
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2022",21436
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2023",21506
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2024",21577
"Buenos Aires","Ayacucho","Ambos sexos","06","042","0","2025",21645
"Buenos Aires","Azul","Ambos sexos","06","049","0","2010",65836
"Buenos Aires","Azul","Ambos sexos","06","049","0","2011",66029
"Buenos Aires","Azul","Ambos sexos","06","049","0","2012",66221
"Buenos Aires","Azul","Ambos sexos","06","049","0","2013",66411
"Buenos Aires","Azul","Ambos sexos","06","049","0","2014",66598
"Buenos Aires","Azul","Ambos sexos","06","049","0","2015",66782
"Buenos Aires","Azul","Ambos sexos","06","049","0","2016",66965
"Buenos Aires","Azul","Ambos sexos","06","049","0","2017",67144
"Buenos Aires","Azul","Ambos sexos","06","049","0","2018",67321
"Buenos Aires","Azul","Ambos sexos","06","049","0","2019",67495
"Buenos Aires","Azul","Ambos sexos","06","049","0","2020",67667
"Buenos Aires","Azul","Ambos sexos","06","049","0","2021",67835
"Buenos Aires","Azul","Ambos sexos","06","049","0","2022",68002
"Buenos Aires","Azul","Ambos sexos","06","049","0","2023",68167
"Buenos Aires","Azul","Ambos sexos","06","049","0","2024",68329
"Buenos Aires","Azul","Ambos sexos","06","049","0","2025",68487
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2010",304206
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2011",304829
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2012",305445
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2013",306056
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2014",306657
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2015",307250
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2016",307836
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2017",308413
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2018",308982
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2019",309544
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2020",310095
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2021",310639
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2022",311175
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2023",311704
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2024",312224
"Buenos Aires","Bahía Blanca","Ambos sexos","06","056","0","2025",312738
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2010",44190
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2011",44349
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2012",44506
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2013",44662
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2014",44816
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2015",44966
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2016",45116
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2017",45262
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2018",45408
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2019",45551
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2020",45691
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2021",45829
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2022",45967
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2023",46102
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2024",46234
"Buenos Aires","Balcarce","Ambos sexos","06","063","0","2025",46365
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2010",32969
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2011",33325
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2012",33677
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2013",34027
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2014",34371
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2015",34710
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2016",35045
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2017",35375
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2018",35701
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2019",36022
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2020",36338
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2021",36649
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2022",36956
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2023",37258
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2024",37556
"Buenos Aires","Baradero","Ambos sexos","06","070","0","2025",37849
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2010",20429
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2011",20440
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2012",20450
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2013",20461
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2014",20472
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2015",20482
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2016",20493
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2017",20503
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2018",20513
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2019",20523
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2020",20532
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2021",20542
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2022",20551
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2023",20561
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2024",20570
"Buenos Aires","Benito Juárez","Ambos sexos","06","084","0","2025",20579
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2010",89070
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2011",89877
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2012",90675
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2013",91466
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2014",92246
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2015",93015
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2016",93773
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2017",94522
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2018",95259
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2019",95987
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2020",96701
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2021",97406
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2022",98101
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2023",98786
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2024",99461
"Buenos Aires","Berisso","Ambos sexos","06","098","0","2025",100126
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2010",34468
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2011",34626
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2012",34783
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2013",34939
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2014",35092
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2015",35244
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2016",35393
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2017",35540
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2018",35684
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2019",35828
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2020",35969
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2021",36108
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2022",36244
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2023",36378
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2024",36512
"Buenos Aires","Bolívar","Ambos sexos","06","105","0","2025",36642
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2010",41710
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2011",41756
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2012",41801
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2013",41846
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2014",41891
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2015",41935
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2016",41978
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2017",42020
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2018",42062
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2019",42103
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2020",42144
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2021",42184
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2022",42223
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2023",42262
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2024",42301
"Buenos Aires","Bragado","Ambos sexos","06","112","0","2025",42338
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2010",26480
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2011",26960
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2012",27436
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2013",27906
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2014",28371
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2015",28828
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2016",29279
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2017",29725
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2018",30164
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2019",30597
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2020",31023
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2021",31442
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2022",31856
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2023",32263
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2024",32665
"Buenos Aires","Brandsen","Ambos sexos","06","119","0","2025",33061
"Buenos Aires","Campana","Ambos sexos","06","126","0","2010",95041
"Buenos Aires","Campana","Ambos sexos","06","126","0","2011",96152
"Buenos Aires","Campana","Ambos sexos","06","126","0","2012",97252
"Buenos Aires","Campana","Ambos sexos","06","126","0","2013",98340
"Buenos Aires","Campana","Ambos sexos","06","126","0","2014",99415
"Buenos Aires","Campana","Ambos sexos","06","126","0","2015",100474
"Buenos Aires","Campana","Ambos sexos","06","126","0","2016",101518
"Buenos Aires","Campana","Ambos sexos","06","126","0","2017",102549
"Buenos Aires","Campana","Ambos sexos","06","126","0","2018",103565
"Buenos Aires","Campana","Ambos sexos","06","126","0","2019",104566
"Buenos Aires","Campana","Ambos sexos","06","126","0","2020",105552
"Buenos Aires","Campana","Ambos sexos","06","126","0","2021",106522
"Buenos Aires","Campana","Ambos sexos","06","126","0","2022",107480
"Buenos Aires","Campana","Ambos sexos","06","126","0","2023",108423
"Buenos Aires","Campana","Ambos sexos","06","126","0","2024",109352
"Buenos Aires","Campana","Ambos sexos","06","126","0","2025",110268
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2010",52059
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2011",53205
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2012",54342
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2013",55468
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2014",56579
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2015",57673
"Buenos Aires","Cañuelas","Ambos sexos","06","134","0","2016",58752
